chunk_id,file_name,heading_path,start_line,end_line,tokens,anchor_fragment,jump_url,text,source_path,char_start,char_end,source_url
d797c978-b636-4026-926e-a7380e0fb918,SiteMap.md,"['writing-and-designing-content', 'editing-and-proofreading']",74,74,3,#writing-and-designing-content/editing-and-proofreading,,## editing-and-proofreading,Style Guide Content/SiteMap.md,1985,2012,
bb9ad1a4-ae12-4312-a0c0-bf103df32296,SiteMap.md,"['writing-and-designing-content', 'security']",75,76,3,#writing-and-designing-content/security,,## security,Style Guide Content/SiteMap.md,2014,2025,
3dbb0612-09aa-4a01-b99f-1e044eb140e1,SiteMap.md,['grammar-punctuation-and-conventions'],77,77,3,#grammar-punctuation-and-conventions,,# grammar-punctuation-and-conventions,Style Guide Content/SiteMap.md,2027,2064,
ced76234-f24d-4b6e-8886-5b7f291d9272,SiteMap.md,"['grammar-punctuation-and-conventions', 'abbreviations-and-acronyms']",78,78,3,#grammar-punctuation-and-conventions/abbreviations-and-acronyms,,## abbreviations-and-acronyms,Style Guide Content/SiteMap.md,2066,2095,
fe3e65f0-67f3-4aeb-a974-0b6a90634c14,SiteMap.md,"['grammar-punctuation-and-conventions', 'capitalisation']",79,79,3,#grammar-punctuation-and-conventions/capitalisation,,## capitalisation,Style Guide Content/SiteMap.md,2097,2114,
939fcf26-93d0-4bad-ab17-e53142290e99,SiteMap.md,"['grammar-punctuation-and-conventions', 'compound-words']",80,80,3,#grammar-punctuation-and-conventions/compound-words,,## compound-words,Style Guide Content/SiteMap.md,2116,2133,
acf6d837-ce52-49da-bb1b-84d36f613865,SiteMap.md,"['grammar-punctuation-and-conventions', 'contractions']",81,81,3,#grammar-punctuation-and-conventions/contractions,,## contractions,Style Guide Content/SiteMap.md,2135,2150,
bc50579f-09d2-4ff0-92a7-15d8608b30b4,SiteMap.md,"['grammar-punctuation-and-conventions', 'dates']",82,82,3,#grammar-punctuation-and-conventions/dates,,## dates,Style Guide Content/SiteMap.md,2152,2160,
a16474f4-31be-4f34-b098-7569906b4a20,SiteMap.md,"['grammar-punctuation-and-conventions', 'dashes-and-hyphens']",83,83,3,#grammar-punctuation-and-conventions/dashes-and-hyphens,,## dashes-and-hyphens,Style Guide Content/SiteMap.md,2162,2183,
2bddcf10-15b4-4e23-81f8-0cac74bf318a,SiteMap.md,"['grammar-punctuation-and-conventions', 'ellipses']",84,84,3,#grammar-punctuation-and-conventions/ellipses,,## ellipses,Style Guide Content/SiteMap.md,2185,2196,
40aa4c6c-07bd-49f9-9817-b23cbe9d26cd,SiteMap.md,"['grammar-punctuation-and-conventions', 'italics']",85,85,3,#grammar-punctuation-and-conventions/italics,,## italics,Style Guide Content/SiteMap.md,2198,2208,
1a1122b3-d016-4ca2-bea3-09b1043c7af6,SiteMap.md,"['grammar-punctuation-and-conventions', 'lists']",86,86,3,#grammar-punctuation-and-conventions/lists,,## lists,Style Guide Content/SiteMap.md,2210,2218,
58f1cd1d-7743-4ad2-8693-e1d0b904e2e8,SiteMap.md,"['grammar-punctuation-and-conventions', 'numbers']",87,87,3,#grammar-punctuation-and-conventions/numbers,,## numbers,Style Guide Content/SiteMap.md,2220,2230,
fe8b8abf-0d3e-462d-9c43-cfeed31a110c,SiteMap.md,"['grammar-punctuation-and-conventions', 'plurals']",88,88,3,#grammar-punctuation-and-conventions/plurals,,## plurals,Style Guide Content/SiteMap.md,2232,2242,
511ce728-9b42-48a2-ae37-20125905f767,SiteMap.md,"['grammar-punctuation-and-conventions', 'punctuation']",89,89,3,#grammar-punctuation-and-conventions/punctuation,,## punctuation,Style Guide Content/SiteMap.md,2244,2258,
f5c1eb1a-06f8-4ca7-9f63-9503b76e8fbb,SiteMap.md,"['grammar-punctuation-and-conventions', 'quotation-marks']",90,90,3,#grammar-punctuation-and-conventions/quotation-marks,,## quotation-marks,Style Guide Content/SiteMap.md,2260,2278,
3fb2905c-e4fc-44d9-82c6-b3f52540f4a2,SiteMap.md,"['grammar-punctuation-and-conventions', 'spacing']",91,91,3,#grammar-punctuation-and-conventions/spacing,,## spacing,Style Guide Content/SiteMap.md,2280,2290,
49f6338a-de98-4358-8890-f9ca185f6c61,SiteMap.md,"['grammar-punctuation-and-conventions', 'spelling']",92,92,3,#grammar-punctuation-and-conventions/spelling,,## spelling,Style Guide Content/SiteMap.md,2292,2303,
e21e21c9-2c03-4816-af8c-f218c37aeedf,SiteMap.md,"['grammar-punctuation-and-conventions', 'time']",93,93,3,#grammar-punctuation-and-conventions/time,,## time,Style Guide Content/SiteMap.md,2305,2312,
26ee51f2-c9e5-4a8a-a859-950bdaf95046,SiteMap.md,"['grammar-punctuation-and-conventions', 'verbs']",94,94,3,#grammar-punctuation-and-conventions/verbs,,## verbs,Style Guide Content/SiteMap.md,2314,2322,
b0cdfdc2-03f7-43ef-b33f-7d4063a38ca4,SiteMap.md,"['grammar-punctuation-and-conventions', 'pronouns']",95,96,3,#grammar-punctuation-and-conventions/pronouns,,## pronouns,Style Guide Content/SiteMap.md,2324,2335,
3e46987a-5d9a-42b5-bb9d-b377f0fa16fa,SiteMap.md,['content-types'],97,97,3,#content-types,,# content-types,Style Guide Content/SiteMap.md,2337,2352,
e3271269-0296-4c1e-ba8d-3889a91aa34e,SiteMap.md,"['content-types', 'annual-reports']",98,98,3,#content-types/annual-reports,,## annual-reports,Style Guide Content/SiteMap.md,2354,2371,
ed1eb971-fb0e-4fa9-8c20-f7d7f3298b0d,SiteMap.md,"['content-types', 'blogs']",99,99,3,#content-types/blogs,,## blogs,Style Guide Content/SiteMap.md,2373,2381,
4b536f7d-0941-432d-8ee2-f5bd94727117,SiteMap.md,"['content-types', 'business-and-corporate-documents']",100,100,3,#content-types/business-and-corporate-documents,,## business-and-corporate-documents,Style Guide Content/SiteMap.md,2383,2418,
b78caa0b-8539-4a07-ba7b-5c94d374ff15,SiteMap.md,"['content-types', 'correspondence']",101,101,3,#content-types/correspondence,,## correspondence,Style Guide Content/SiteMap.md,2420,2437,
1e27894a-7016-4588-8c62-7e9ad16d4307,SiteMap.md,"['content-types', 'forms']",102,102,3,#content-types/forms,,## forms,Style Guide Content/SiteMap.md,2439,2447,
5d983c1b-a5ae-4a18-ba6e-01f9b768ea64,SiteMap.md,"['content-types', 'legal-material']",103,103,3,#content-types/legal-material,,## legal-material,Style Guide Content/SiteMap.md,2449,2466,
455fe54b-37df-41f5-8508-3c172dc21af5,SiteMap.md,"['content-types', 'maps-and-diagrams']",104,104,3,#content-types/maps-and-diagrams,,## maps-and-diagrams,Style Guide Content/SiteMap.md,2468,2488,
4565c101-7300-4e25-a197-39d0eadc0454,SiteMap.md,"['content-types', 'media-releases']",105,105,3,#content-types/media-releases,,## media-releases,Style Guide Content/SiteMap.md,2490,2507,
58380833-dc97-4780-8e86-d692a8cb3b1c,SiteMap.md,"['content-types', 'minutes-and-agendas']",106,106,3,#content-types/minutes-and-agendas,,## minutes-and-agendas,Style Guide Content/SiteMap.md,2509,2531,
00a63f49-7d99-4ec3-80cd-9a832dd782d2,SiteMap.md,"['content-types', 'speeches']",107,107,3,#content-types/speeches,,## speeches,Style Guide Content/SiteMap.md,2533,2544,
94da03d2-037a-4f92-8ed4-898c0ff11a10,SiteMap.md,"['content-types', 'tables']",108,109,3,#content-types/tables,,## tables,Style Guide Content/SiteMap.md,2546,2555,
9a78177c-c00f-46c7-8d61-9378636ce9b3,SiteMap.md,['structuring-content'],110,110,3,#structuring-content,,# structuring-content,Style Guide Content/SiteMap.md,2557,2578,
4a9b5d09-e4f5-4e9b-87ea-46ccd3d59030,SiteMap.md,"['structuring-content', 'content-structure']",111,111,3,#structuring-content/content-structure,,## content-structure,Style Guide Content/SiteMap.md,2580,2600,
c3562a52-0d0e-4866-ad9c-84508c9e3bc8,SiteMap.md,"['structuring-content', 'headings']",112,112,3,#structuring-content/headings,,## headings,Style Guide Content/SiteMap.md,2602,2613,
7aed571f-e147-4acd-8eb6-01494263e97e,SiteMap.md,"['structuring-content', 'links']",113,113,3,#structuring-content/links,,## links,Style Guide Content/SiteMap.md,2615,2623,
a1e043c9-eeaf-4a55-86fd-a1d61186bdcf,SiteMap.md,"['structuring-content', 'lists']",114,114,3,#structuring-content/lists,,## lists,Style Guide Content/SiteMap.md,2625,2633,
044176dc-5ad3-407d-bf4d-30664be6ccb2,SiteMap.md,"['structuring-content', 'paragraphs']",115,115,3,#structuring-content/paragraphs,,## paragraphs,Style Guide Content/SiteMap.md,2635,2648,
b1bf07ac-f67b-4b19-8736-b4e99ee622d6,SiteMap.md,"['structuring-content', 'tables']",116,116,3,#structuring-content/tables,,## tables,Style Guide Content/SiteMap.md,2650,2659,
fce82184-2548-43a4-883e-e35edfe60989,SiteMap.md,"['structuring-content', 'text-boxes-and-callouts']",117,117,3,#structuring-content/text-boxes-and-callouts,,## text-boxes-and-callouts,Style Guide Content/SiteMap.md,2661,2687,
c3c7b377-9bdf-4226-b1a0-f3d19d5306e4,SiteMap.md,"['structuring-content', 'types-structure']",118,119,3,#structuring-content/types-structure,,## types-structure,Style Guide Content/SiteMap.md,2689,2707,
b14e98cb-0ef4-4b25-914b-fdd085854b80,SiteMap.md,['referencing-and-attribution'],120,120,3,#referencing-and-attribution,,# referencing-and-attribution,Style Guide Content/SiteMap.md,2709,2738,
fa57973b-a549-4812-8d9d-d8fa79b57b26,SiteMap.md,"['referencing-and-attribution', 'acts-parliament']",121,121,3,#referencing-and-attribution/acts-parliament,,## acts-parliament,Style Guide Content/SiteMap.md,2740,2758,
69f1bed7-8412-44b7-8391-2dcf70cccfa2,SiteMap.md,"['referencing-and-attribution', 'authoritative-reports']",122,122,3,#referencing-and-attribution/authoritative-reports,,## authoritative-reports,Style Guide Content/SiteMap.md,2760,2784,
fbb56011-d9a1-4441-b210-a171bcee8234,SiteMap.md,"['referencing-and-attribution', 'bills-and-explanatory-material']",123,123,3,#referencing-and-attribution/bills-and-explanatory-material,,## bills-and-explanatory-material,Style Guide Content/SiteMap.md,2786,2819,
314748bd-7433-4b3c-a117-b4aa4687c359,SiteMap.md,"['referencing-and-attribution', 'cases-and-legal-authorities']",124,124,3,#referencing-and-attribution/cases-and-legal-authorities,,## cases-and-legal-authorities,Style Guide Content/SiteMap.md,2821,2851,
1281c91b-a931-4f8f-a39c-156353dadb28,SiteMap.md,"['referencing-and-attribution', 'delegated-legislation']",125,125,3,#referencing-and-attribution/delegated-legislation,,## delegated-legislation,Style Guide Content/SiteMap.md,2853,2877,
ccacfbcb-c9c7-4981-b94b-a3c21e749655,SiteMap.md,"['referencing-and-attribution', 'schedules']",126,126,3,#referencing-and-attribution/schedules,,## schedules,Style Guide Content/SiteMap.md,2879,2891,
1ef5e252-9a1e-4fd6-8f00-89ab7cd15fb2,SiteMap.md,"['referencing-and-attribution', 'treaties']",127,127,3,#referencing-and-attribution/treaties,,## treaties,Style Guide Content/SiteMap.md,2893,2904,
6494d3d7-41e6-4809-b422-ad590123c22f,Spelling.md,['Spelling'],1,6,27,#spelling,,"# Spelling
Spelling errors detract from readability. Follow one dictionary for consistency and use it to check variable spellings.
---",Style Guide Content/Spelling.md,0,134,
db7047b3-7610-4d3f-b6b7-a3f9ed63ee96,Spelling.md,"['Spelling', 'Guidance']",7,17,47,#spelling/guidance,,"## Guidance
- Choose one dictionary for consistency  
- Dictionaries describe language usages  
- Follow guidance in this manual  
- Spelling in this manual  
- Release notes  
- Help us improve the Style Manual
---",Style Guide Content/Spelling.md,136,351,
cbea2541-7a25-4330-ab26-55092e7577a5,Spelling.md,"['Spelling', 'Choose one dictionary for consistency']",18,51,317,#spelling/choose-one-dictionary-for-consistency,,"## Choose one dictionary for consistency
Government organisations should choose one dictionary of Australian English.
This manual recommends either:
- the *Australian concise Oxford dictionary* (ACOD)  
- the *Macquarie dictionary*.
Use your organisation’s preferred dictionary as a spelling reference when you write. Spelling and word usage can change over time. Make sure you use an up-to-date edition that reflects current language usages.
Dictionaries include any variable spellings for words. Always use the first entry in the list. This helps to ensure words are spelt consistently in government content.
Only use an alternative spelling listed for a word if you have evidence it will meet a user need. Record decisions you make about alternative spellings in a style sheet.
The entry for a spelling can expand on changes to the basic form of a word. These changes show things like the plural, past tense, or the root from which a word is formed. These changes are called ‘inflections’ and ‘derivations’.
Dictionaries will also show hyphenation, when to use capital letters and how to write foreign words and phrases.
---
### Specialist dictionaries
General dictionaries won’t meet all needs. Other dictionaries may have helpful features, for example:
- more details on origins of words (etymologies)  
- clearer examples  
- word division for breaking words over lines of text  
- appendices.
Specialist dictionaries are essential for scientific or technical writing. The style sheet for the content should include specialist terms.
---",Style Guide Content/Spelling.md,353,1896,
d591b350-951f-4004-912e-c197b8a20f12,Spelling.md,"['Spelling', 'Dictionaries describe language usages']",52,67,250,#spelling/dictionaries-describe-language-usages,,"## Dictionaries describe language usages
English is a global language. There are many regional varieties of written and spoken English. Dictionary spellings capture standard English words. Dictionaries also capture words and usages particular to varieties of English, including Australian English.
Dictionaries are descriptive not prescriptive. They describe how people actually use and spell English rather than prescribing rules for using English correctly. Dictionaries objectively record language for the people who speak it.
This is why dictionary entries include different meanings for each word and alternative spellings. The important thing is to use the word that matches the meaning you want to convey.
Most words have a single spelling. This can lead people to assume there is always a ‘correct spelling’. But spellings aren’t uniform or consistent around the world. Australian, British and American English share words that have the same meaning, but can be spelt differently.
Australian spellings generally follow British spellings, but there are exceptions. For Australian spellings, always use an Australian English dictionary.
In addition, style guides (like the Style Manual) usually have guidance for their users about how to write specific terms and phrases.
---",Style Guide Content/Spelling.md,1898,3179,
7d291c00-287a-4bff-bbb7-40a9a10b9fcc,Spelling.md,"['Spelling', 'Follow guidance in this manual']",68,83,86,#spelling/follow-guidance-in-this-manual,,"## Follow guidance in this manual
The Style Manual has specific guidance about writing certain terms and phrases correctly.
Follow our guidance for:
- names and terms, including Australian place names  
- titles, honours and forms of address  
- numbers and measurements  
- terms that support inclusion  
- common misspellings and word confusion.
There is also guidance related to spelling at punctuation and capitalisation.
---",Style Guide Content/Spelling.md,3181,3610,
da120b28-cf8b-44fa-a1ca-aec36d537963,Spelling.md,"['Spelling', 'Spelling in this manual']",84,94,169,#spelling/spelling-in-this-manual,,"## Spelling in this manual
The spelling in this manual follows the sixth edition of the ACOD. This dictionary reflects Australian English usage.
Style Manual also recognises conventions and spellings particular to government content.
The spellings used by Australian Government organisations that follow the *Macquarie dictionary* might differ from those in this manual. This is perfectly acceptable – choose either of our recommended dictionaries (or a specialist dictionary) and follow it consistently.
Always follow our guidance for specific terms and phrases.
Users might notice that the Style Manual departs from some spellings used in the sixth edition. For example, we now write ‘ement’ not ‘ment’ in **acknowledgement**, **lodgement** and **judgement** (but we use **judgment** for legal material). This is consistent with current advice in Australian English dictionaries.",Style Guide Content/Spelling.md,3612,4493,
be730214-d0db-47cb-b2ac-cc3067cfcaee,Tables.md,['Tables'],1,6,33,#tables,,"# Tables
Tables provide a structure for complex and detailed information. Design accessible tables and organise data so it’s easy for users to scan.
---",Style Guide Content/Tables.md,0,152,
e0675008-ac92-4a80-9d19-82ba7c48905d,Tables.md,"['Tables', 'Guidance']",7,20,113,#tables/guidance,,"## Guidance
- Use tables if they make content easier to read  
- Refer to the table in the text  
- Limit tables to only the information the user needs  
- Place data in a consistent and sequential order  
- Set column and row headings that are clear and accurate  
- Add notes to provide sources or help interpret the data  
- Scan-read table data and text for alignment  
- Use lines and contrast to help readability  
- Provide a summary for complex tables
---",Style Guide Content/Tables.md,154,617,
8d9e6322-e4a9-4c76-af8e-c59e13271f4a,Tables.md,"['Tables', 'Use tables if they make content easier to read']",21,68,403,#tables/use-tables-if-they-make-content-easier-to-read,,"## Use tables if they make content easier to read
Use a table only if there isn’t a simpler way to present your content, such as a list, paragraph of text or diagram.
Use tables for exact values and information that is too detailed for the text.
Don’t create a table for only one or 2 items. Report them in the body of the text instead.
Design tables to allow users to:
- scan the information  
- find an exact value  
- compare values in different categories  
- understand how you have categorised the information.
Don’t make tables with other tables inside them (known as ‘nested’ tables).
Some people will look at tables before they read the text. For this reason, design tables so they are self-explanatory. You must still refer to the table in the body of the text. Place the table immediately after the reference to it in the text.
---
### Accessibility requirements
**User needs:**
- I can change the content without losing information or structure.  
- I can find and navigate the content and determine where I am on the webpage.
**Fundamentals:**
Tables can be made accessible for all users. The World Wide Web Consortium has tips for setting up tables.
You must give a table:
- a title (also called a caption)  
- row and column headings  
- information (entries)  
- a cross-reference in the text.
You may also need to add notes below the table to help users understand the information and where it comes from.
Don’t rely on colour as the only visual means of conveying information in tables.
Don’t leave cells empty. Use ‘zero’ or ‘nil’ or 'n/a' where there is no data. If it is numeric data, use the numeric zero (0). Only use zero if that is the true value.
**WCAG quick reference:**",Style Guide Content/Tables.md,619,2317,
02d3fe48-4542-48a4-9461-592f8fe2b012,Tables.md,"['Tables', 'Use tables if they make content easier to read', 'Accessibility requirements']",68,78,41,#tables/use-tables-if-they-make-content-easier-to-read,,"- 1.3.1 Info and relationships – level A  
- 1.4.1 Use of color – level A

---
### Print considerations
Publish long and detailed tables separately or in an appendix.
---",Style Guide Content/Tables.md,0,97,
1c7f0c86-a7fd-48d9-87ff-0224936db1cf,Tables.md,"['Tables', 'Refer to the table in the text']",79,108,306,#tables/refer-to-the-table-in-the-text,,"## Refer to the table in the text
Tables support the discussion in the text, not the other way around. It is essential to refer to a table in the text.
A single table on a webpage does not need a table number. If you use tables repeatedly, number tables and include the table number when you refer to the table in the text.
**When using a table:**
- Place the table close to where you mention it in the text and after the paragraph that refers to it. In print, the table should be on the same or facing page.  
- Ensure that the table number referenced in the text matches the table number in the title.  
- Don’t repeat the whole title of the table in the text.  
- Don’t refer to ‘the table below’ or ‘the table above’.  
- Ensure that the information in the text is consistent with the information in the table.
Your text comments on or interprets the table. Where possible, avoid repeating the text or data in the table word for word.
**Write**
> Table 2 shows that average rainfall has …
**Don’t write**
> Table 2 (Average monthly rainfall, June 2017 to December 2019) shows that average rainfall has …
---
### Print considerations
Avoid referring to a page number in the text. Page numbers can change during the publishing process.
---",Style Guide Content/Tables.md,2319,3560,
23999bb7-d190-4857-a701-58ab01aae2a0,Tables.md,"['Tables', 'Limit tables to only the information the user needs']",109,121,136,#tables/limit-tables-to-only-the-information-the-user-needs,,"## Limit tables to only the information the user needs
Be informative, but don’t include too much information. Use only as much text or data as you need to make sure the table is easy to understand. Make sure information is:
- precise  
- relevant to the title or caption  
- from a credible source and backed by evidence  
- consistent with how it’s presented in the text.
Check text and data in the table against the same information in the body of your content. It is easy to make a last-minute change to one and forget to correct the other.
---",Style Guide Content/Tables.md,3562,4110,
e8258d74-dc6c-4f1c-be92-1f55652c6947,Tables.md,"['Tables', 'Place data in a consistent and sequential order']",122,138,202,#tables/place-data-in-a-consistent-and-sequential-order,,"## Place data in a consistent and sequential order
Ensure that information in the table is correctly grouped and sits under the correct headings. The text or data in a table should use the same grammatical form (for example, noun, noun phrase or sentence).
Organise data in a sequential order. For example, order a list of names alphabetically by family name.
Merged cells can reduce usability for many people, including screen reader users. They can be made accessible in HTML and PDF. Avoid using them in word processing applications.
**To design usable tables:**
- Don’t make tables too long or too wide.  
- Consider splitting a large, complex table into smaller tables.  
- If the content includes a large number of tables, consider putting them in an appendix.  
- Check the structure and content of all the tables in your content. If you repeat or duplicate information, combine or delete tables.
---",Style Guide Content/Tables.md,4112,5019,
ec5cd2bf-8b2c-4384-bcd9-5321dc0270f7,Tables.md,"['Tables', 'Set column and row headings that are clear and accurate']",139,175,294,#tables/set-column-and-row-headings-that-are-clear-and-accurate,,"## Set column and row headings that are clear and accurate
Use simple language in row and column headings for tables. This makes it easier for people to understand the information. It also helps screen reader users navigate tables.
Structure tables so:
- the first row contains the column headings  
- the first column (also known as the ‘stub’) contains the row headings.
The column and row headings must relate to each other so users can make sense of the information.
Mark up tables to show header cells and data cells. PDF software and web authoring programs have tools to help you with this.
Use the same grammatical form for each entry in a column.
---
### Complex tables
Complex tables have header cells that span more than one column or row. If you use a complex table, you must define the column and row groups and mark up the table accordingly. This is so screen reader users can access the information in the table.
For detailed instructions and tutorials, visit:
- W3C’s web accessibility tutorial *Tables with irregular headers*  
- Adobe’s PDF accessibility repair: examine and repair tables.
---
### Print considerations
If a table runs over pages when printed, ensure:
- column headings appear at the top of each page  
- you repeat row headings on each page.
---",Style Guide Content/Tables.md,5021,6300,
afa8e691-ad5e-404f-a856-e026580d2851,Tables.md,"['Tables', 'Add notes to provide sources or help interpret the data']",176,212,323,#tables/add-notes-to-provide-sources-or-help-interpret-the-data,,"## Add notes to provide sources or help interpret the data
The notes below a table can apply to the whole table or a specific entry in the table.
Use notes to tell users:
- how to interpret information in the table  
- what the source of the information in the table is.
Don’t include this information in the table title or caption or in ordinary footnotes or endnotes.
To connect the note under the table to the information it refers to in the table use:
- a symbol such as an asterisk (*) or hash (#) for only one note  
- superscript numbers or letters for more than one note.
Use only one type of note in a table. Either use all symbols, all superscript numbers or all superscript letters.
**When writing table notes, list them in the following order:**
1. abbreviations  
2. notes to superscript locators  
3. general note to the table  
4. source of data (use the appropriate form for author–date or documentary–note).
Align notes to the left. They should not extend beyond the edges of the table. Don’t use superscript for the note identifiers (the symbol, number or letter) in the note. They should be the same font size as the text of the notes so that they are easily found.
---
### Copyright requirements
You must attribute copyright material you reference. This includes data tables.
Read the government copyright rules in the *Australian Government intellectual property manual*.
---",Style Guide Content/Tables.md,6302,7698,
556459bc-1d83-4014-aa09-a1d4d3d42e02,Tables.md,"['Tables', 'Scan-read table data and text for alignment']",213,248,331,#tables/scan-read-table-data-and-text-for-alignment,,"## Scan-read table data and text for alignment
The text and data in a table are as important as the structure. Align data and text so the table is easy to scan.
**In general:**
- Align text to the left.  
- Align numbers to the right.  
- In addition, decimal points in the column should line up.
Text should be set horizontally so it is easy to read. Don’t rotate text to display vertically.
If you can, use a fixed-width font for numbers in columns to help users scan the column and compare the values.
**For column and row headings:**
- Align column headings with the content in the column.  
- Include the unit in the heading if it is not in the title or caption.  
- Left-align row headings.
---
### Print considerations
Choose a clear typeface in a smaller point size than the text.
Don’t use a point size that is too small. Although typefaces and sizes vary, anything smaller than 8 points is too small.
Try to keep tables on one page. If you must use a long table:
- omit the rule at the bottom of the table – this is a visual cue that the table is not complete  
- at the bottom of the table, insert ‘(continued)’ aligned right to the edge of the table  
- on the next page, repeat the caption and insert ‘(continued)’ after the table number – for example, `Table 3 (continued): Farm output from 1990 to 2000`.
---",Style Guide Content/Tables.md,7700,9023,
42532428-dc24-4e92-b97a-504722cae0ab,Tables.md,"['Tables', 'Use lines and contrast to help readability']",249,262,254,#tables/use-lines-and-contrast-to-help-readability,,"## Use lines and contrast to help readability
Design tables for readability.
- Don’t use colour as the only way to convey meaning.  
- Don’t use cell or text formatting to convey meaning. It can make the table difficult to read. Screen reader users cannot ‘see’ the formatting.  
- Use lines where they help people read the table. Short tables need only a line above and below the header row and at the bottom of the table. Longer tables need lines, or shading of alternate rows (zebra shading), to help people follow the alignment across the table.  
- Ensure there is not too much white space between columns. This makes the content harder to read.  
- A table will take up the full width of the screen when viewed on a mobile phone. This may change the white space between columns and make it more or less readable.
A key benefit of tables is that they help people compare information. This is possible only if tables look the same as one another. Use the same font, and font sizes, rule (line) thicknesses and colour schemes for tables throughout the document.
---",Style Guide Content/Tables.md,9025,10093,
6683228e-b12f-4437-8fc0-ecb6d756bbc2,Tables.md,"['Tables', 'Provide a summary for complex tables']",263,278,125,#tables/provide-a-summary-for-complex-tables,,"## Provide a summary for complex tables
For complex tables, provide a summary to give people who use screen readers an overview of the information in the table.
The summary does not provide the same information as the title or caption.
Examples of summaries and captions and how to include them in HTML are in W3C’s *caption and summary* tutorial.
A summary can include a brief description of what:
- is in the rows and columns  
- is being measured and the units of measurements  
- the relationship between rows and columns is.
---",Style Guide Content/Tables.md,10095,10628,
0cc3a94f-e01e-45ee-9271-b329277adb6c,Tables.md,"['Tables', 'Release notes']",279,285,61,#tables/release-notes,,"## Release notes
The digital edition includes detailed information about accessibility and how to structure tables for digital content.
The sixth edition dealt mainly with tables for print. The digital edition includes print considerations.
The *Content Guide* had a general overview on table structure and design.",Style Guide Content/Tables.md,10630,10944,
c3c7bc84-caea-4a76-9f1a-0527abec9219,Telephone numbers.md,['Telephone numbers'],1,6,36,#telephone-numbers,,"# Telephone numbers
Write telephone numbers so people can read and use them easily. There are rules for grouping the numbers, using spacing and creating links.
---",Style Guide Content/Telephone numbers.md,0,163,
00ac0ee3-414b-4f47-9179-d6dd256c7709,Telephone numbers.md,"['Telephone numbers', 'Guidance']",7,16,63,#telephone-numbers/guidance,,"## Guidance
- Use ‘chunks’ of digits to help people read telephone numbers  
- Put a non-breaking space between the chunks of digits  
- Write telephone numbers in the national or international format  
- Make telephone numbers accessible through ‘click-to-call’ functionality  
- Don't use ‘phone words’
---",Style Guide Content/Telephone numbers.md,165,473,
7ded754a-48fe-41eb-843c-0f2286ee7040,Telephone numbers.md,"['Telephone numbers', 'Use ‘chunks’ of digits to help people read telephone numbers']",17,40,238,#telephone-numbers/use-chunks-of-digits-to-help-people-read-telephone-numbers,,"## Use ‘chunks’ of digits to help people read telephone numbers
Break telephone numbers into shorter blocks of digits or ‘chunks’.
Telephone numbers are easier to read when their digits are chunked, rather than written in one large group.
Australian telephone numbers in general use have no more than 10 digits:
- **Landlines** – 2 digits for the area code followed by 8 digits for the rest of the telephone number.  
- **Mobiles** – 10 digits (there is no area code).
There are also categories of telephone numbers that don’t have 10 digits – for example, ‘13’ numbers have 6 digits.
**Example**
> 02 5550 4321 – A landline number in NSW or the ACT  
> 0491 570 159 – An Australian mobile number  
> 1300 975 707 – An Australia-wide local-rate number  
> 13 00 00 – An alternative Australia-wide local-rate number  
> 1800 160 401 – An Australia-wide freephone number  
> +61 2 5550 4321 – An Australian landline number in international format  
> +61 491 570 159 – An Australian mobile number in international format
---",Style Guide Content/Telephone numbers.md,475,1497,
87c8c12a-43a8-4067-a5bf-98b7f89096db,Telephone numbers.md,"['Telephone numbers', 'Put a non-breaking space between the chunks of digits']",41,61,172,#telephone-numbers/put-a-non-breaking-space-between-the-chunks-of-digits,,"## Put a non-breaking space between the chunks of digits
Use a non-breaking space between chunks of digits in a telephone number. A non-breaking space means that line breaks won’t split up the number. The telephone number will stay together on one line.
You can insert a non-breaking space using the Unicode character `U+00A0`.
In HTML, use the entity `&nbsp;` to insert a non-breaking space. You can also use the keyboard shortcut **Ctrl+Shift+Spacebar** in Word.
### Print considerations
Use a narrow no-break space between chunks of digits in a telephone number.
The narrow no-break space ensures that the:
- telephone number stays together on one line  
- spacing between digits doesn’t change when text is justified.
You can insert a narrow no-break space using the Unicode character `U+202F`.
---",Style Guide Content/Telephone numbers.md,1499,2301,
